beds,baths,sqft,neighborhood,latitude,longitude,price,description
4,4.0,1144.0,Old Town,40.722394788294174,-73.93226452830662,4338,Modern 4bd near transit with central AC and secure entry
1,1.0,650.0,Midtown,40.742454940788015,-73.98683162537597,2691,"Cozy 1bd, no pets, hardwood floors"
1,2.0,,Uptown,40.79089193085222,-73.97378112453663,2388,"Cozy 1bd, no pets, hardwood floors"
2,2.0,825.0,Old Town,40.718597549600176,-73.92283777521678,2926,"Cozy 2bd, no pets, hardwood floors"
1,1.0,634.0,Old Town,40.7393630835394,-73.94769424605563,2232,"Family-friendly 1bd with backyard, washer/dryer, and storage"
2,1.0,810.0,Old Town,40.71507070921973,-73.94662309299191,2865,"Charming 2bd with fireplace, rooftop access, and pet-friendly policy"
2,2.0,808.0,Riverside,40.807843277985846,-73.96319312521244,2724,Spacious 2bd with in-unit laundry and garage parking
4,4.0,1147.0,Midtown,40.76748099254935,-73.98941380261661,3895,Modern 4bd near transit with central AC and secure entry
2,2.0,792.0,Old Town,40.719503189150004,-73.92417384213903,2625,"Bright 2bd with balcony, dishwasher, and gym access"
4,2.0,1229.0,Uptown,40.77805861783859,-73.96896142332974,4357,Modern 4bd near transit with central AC and secure entry
4,,1166.0,Old Town,40.712000901930615,-73.94203772509186,3853,"Cozy 4bd, no pets, hardwood floors"
4,3.0,1139.0,Old Town,40.7427127558513,-73.94379529480004,4344,Spacious 4bd with in-unit laundry and garage parking
1,1.0,609.0,Old Town,40.74037404585742,-73.96317223635425,2177,"Cozy 1bd, no pets, hardwood floors"
4,4.0,1214.0,Riverside,40.79458730008428,-73.96855625575053,4456,"Cozy 4bd, no pets, hardwood floors"
3,2.0,1017.0,Midtown,40.77891048364011,-73.99952875456017,3538,Spacious 3bd with in-unit laundry and garage parking
4,3.0,1192.0,Old Town,40.73865191954537,-73.92251681862501,3889,"Bright 4bd with balcony, dishwasher, and gym access"
2,,800.0,Midtown,40.749342124233074,-73.98998228738527,3142,"Family-friendly 2bd with backyard, washer/dryer, and storage"
4,3.0,1193.0,Uptown,40.78639954528575,-73.9889778196063,4356,"Charming 4bd with fireplace, rooftop access, and pet-friendly policy"
3,2.0,964.0,Old Town,40.725138761457664,-73.91988665550863,3330,Modern 3bd near transit with central AC and secure entry
1,2.0,620.0,Old Town,40.73687185773038,-73.9370810154738,2251,"Cozy 1bd, no pets, hardwood floors"
2,2.0,849.0,Midtown,40.75935686834204,-73.97852913561364,2880,"Bright 2bd with balcony, dishwasher, and gym access"
1,1.0,665.0,Uptown,40.79396892177492,-73.97787696976854,2365,"Cozy 1bd, no pets, hardwood floors"
4,3.0,1131.0,Midtown,40.77641665131936,-73.96970382158554,4113,"Cozy 4bd, no pets, hardwood floors"
2,2.0,776.0,Downtown,40.72092709156424,-74.01611551839015,2900,"Charming 2bd with fireplace, rooftop access, and pet-friendly policy"
1,1.0,634.0,Midtown,40.74575731311876,-73.98941924555916,2104,Modern 1bd near transit with central AC and secure entry
3,3.0,1059.0,Riverside,40.80202918117173,-73.98772190238671,3549,"Bright 3bd with balcony, dishwasher, and gym access"
2,2.0,733.0,Midtown,40.76393631760254,-73.97005045283382,2966,"Bright 2bd with balcony, dishwasher, and gym access"
1,1.0,641.0,Riverside,40.80821768967797,-73.97461263363364,2340,"Cozy 1bd, no pets, hardwood floors"
4,3.0,1115.0,Midtown,40.7484671592312,-73.98190177186991,4026,"Bright 4bd with balcony, dishwasher, and gym access"
4,3.0,1145.0,Old Town,40.72876035541594,-73.92988350590892,3920,Modern 4bd near transit with central AC and secure entry
3,2.0,975.0,Uptown,40.79192065647127,-73.95809731365325,3410,"Charming 3bd with fireplace, rooftop access, and pet-friendly policy"
3,2.0,973.0,Old Town,40.71701451885285,-73.9325405726258,3689,"Bright 3bd with balcony, dishwasher, and gym access"
2,2.0,789.0,Old Town,40.72623829995246,-73.93638362052722,2708,"Cozy 2bd, no pets, hardwood floors"
3,3.0,990.0,Old Town,40.74097290623203,-73.92352248952338,3609,"Charming 3bd with fireplace, rooftop access, and pet-friendly policy"
3,1.0,969.0,Riverside,40.8180813238046,-73.96139291699558,3521,"Cozy 3bd, no pets, hardwood floors"
1,,,Uptown,40.78337979851093,-73.97423454163341,2293,Spacious 1bd with in-unit laundry and garage parking
1,1.0,661.0,Downtown,40.69198293997127,-73.98992317946121,2338,Modern 1bd near transit with central AC and secure entry
2,2.0,,Midtown,40.754137219034575,-73.97942923527997,2951,"Family-friendly 2bd with backyard, washer/dryer, and storage"
2,1.0,844.0,Old Town,40.73874795830891,-73.9501437861086,2952,"Cozy 2bd, no pets, hardwood floors"
1,,568.0,Uptown,40.77361984329048,-73.95263576111533,2174,"Cozy 1bd, no pets, hardwood floors"
1,1.0,642.0,Uptown,40.788185226188205,-73.97816702797158,2401,"Cozy 1bd, no pets, hardwood floors"
4,4.0,1197.0,Uptown,40.78318383586647,-73.958165157142,4220,"Family-friendly 4bd with backyard, washer/dryer, and storage"
2,2.0,769.0,Midtown,40.769211773756815,-74.00309298114688,3234,"Charming 2bd with fireplace, rooftop access, and pet-friendly policy"
3,3.0,990.0,Old Town,40.750211406124066,-73.92360622362801,3543,"Charming 3bd with fireplace, rooftop access, and pet-friendly policy"
3,2.0,985.0,Old Town,40.728770297007905,-73.94950066931703,3207,"Cozy 3bd, no pets, hardwood floors"
3,2.0,1064.0,Old Town,40.743248103680735,-73.92948286999646,3774,"Charming 3bd with fireplace, rooftop access, and pet-friendly policy"
3,2.0,1067.0,Old Town,40.71310641946307,-73.9379849369043,3574,"Cozy 3bd, no pets, hardwood floors"
2,3.0,743.0,Riverside,40.83881407531351,-73.96630197891102,3161,"Charming 2bd with fireplace, rooftop access, and pet-friendly policy"
4,2.0,1270.0,Uptown,40.77579635286797,-73.98330195950368,4470,"Charming 4bd with fireplace, rooftop access, and pet-friendly policy"
2,1.0,773.0,Riverside,40.82256518780115,-73.95632688612507,2824,"Family-friendly 2bd with backyard, washer/dryer, and storage"
4,2.0,1209.0,Downtown,40.72968926936701,-74.0030217765909,4346,"Charming 4bd with fireplace, rooftop access, and pet-friendly policy"
2,2.0,849.0,Uptown,40.799748230823994,-73.98137984467458,2892,Spacious 2bd with in-unit laundry and garage parking
1,1.0,590.0,Old Town,40.732551091770986,-73.93175535782032,2261,Modern 1bd near transit with central AC and secure entry
4,2.0,1190.0,Uptown,40.801289363182505,-73.9673738835183,4243,Spacious 4bd with in-unit laundry and garage parking
1,1.0,626.0,Midtown,40.750493859099166,-73.98473111393295,2532,Modern 1bd near transit with central AC and secure entry
4,2.0,1192.0,Uptown,40.764583041570475,-73.99905162479924,4279,"Bright 4bd with balcony, dishwasher, and gym access"
1,1.0,639.0,Midtown,40.7679760964413,-73.98999692663568,2394,"Charming 1bd with fireplace, rooftop access, and pet-friendly policy"
1,2.0,678.0,Riverside,40.79816299241224,-73.95652863984759,2794,"Bright 1bd with balcony, dishwasher, and gym access"
3,3.0,993.0,Midtown,40.77476412462054,-73.97908614454207,3506,"Family-friendly 3bd with backyard, washer/dryer, and storage"
4,3.0,1163.0,Downtown,40.735936873962615,-73.99996773039132,3934,"Cozy 4bd, no pets, hardwood floors"
2,2.0,854.0,Uptown,40.78832656156296,-73.96831533412994,2775,Spacious 2bd with in-unit laundry and garage parking
1,1.0,653.0,Midtown,40.7425740532544,-73.97402801673232,2623,"Family-friendly 1bd with backyard, washer/dryer, and storage"
1,1.0,659.0,Downtown,40.68345440775982,-74.01303503428731,2434,"Cozy 1bd, no pets, hardwood floors"
4,3.0,1143.0,Uptown,40.78497516420681,-73.98067714788095,4102,"Family-friendly 4bd with backyard, washer/dryer, and storage"
3,3.0,948.0,Uptown,40.77927892892313,-73.94912749320527,3384,"Bright 3bd with balcony, dishwasher, and gym access"
1,2.0,607.0,Downtown,40.72604828662938,-74.01422993216968,2307,"Charming 1bd with fireplace, rooftop access, and pet-friendly policy"
2,2.0,785.0,Uptown,40.779065201868335,-73.98652404738262,2777,"Bright 2bd with balcony, dishwasher, and gym access"
2,2.0,841.0,Uptown,40.79315992543207,-73.97419690940492,3042,"Bright 2bd with balcony, dishwasher, and gym access"
1,2.0,669.0,Old Town,40.70700240234927,-73.93399059689827,2353,"Family-friendly 1bd with backyard, washer/dryer, and storage"
4,3.0,1164.0,Midtown,40.763267746603226,-73.9739423083219,4206,"Family-friendly 4bd with backyard, washer/dryer, and storage"
3,2.0,,Midtown,40.75711974246508,-73.98997205395344,3685,Spacious 3bd with in-unit laundry and garage parking
1,2.0,685.0,Riverside,40.82513517616587,-73.9664209661268,2367,"Family-friendly 1bd with backyard, washer/dryer, and storage"
3,2.0,1000.0,Uptown,40.79333474197917,-73.9776744757205,3316,"Bright 3bd with balcony, dishwasher, and gym access"
2,2.0,777.0,Downtown,40.72107891581963,-74.02346754790885,2722,"Charming 2bd with fireplace, rooftop access, and pet-friendly policy"
1,,693.0,Riverside,40.79575518945138,-73.98099929087311,2896,Modern 1bd near transit with central AC and secure entry
2,1.0,808.0,Downtown,40.705540320137565,-73.99099435951723,3217,"Family-friendly 2bd with backyard, washer/dryer, and storage"
1,1.0,635.0,Old Town,40.723252089328355,-73.92658092649431,2522,"Bright 1bd with balcony, dishwasher, and gym access"
1,1.0,616.0,Old Town,40.748807182184684,-73.93553092776324,2195,"Cozy 1bd, no pets, hardwood floors"
4,3.0,1134.0,Riverside,40.81322520526067,-73.96012696850234,4089,"Family-friendly 4bd with backyard, washer/dryer, and storage"
3,2.0,931.0,Riverside,40.802697243167,-73.95749621292819,3341,Spacious 3bd with in-unit laundry and garage parking
1,2.0,655.0,Midtown,40.780079257079905,-73.9931472269501,2208,Modern 1bd near transit with central AC and secure entry
4,3.0,,Old Town,40.71908958919789,-73.94741497454785,3963,"Charming 4bd with fireplace, rooftop access, and pet-friendly policy"
3,3.0,1112.0,Midtown,40.76993313563684,-73.97194758852247,3921,"Charming 3bd with fireplace, rooftop access, and pet-friendly policy"
4,3.0,1127.0,Uptown,40.77825555679999,-73.99683216259326,4182,"Family-friendly 4bd with backyard, washer/dryer, and storage"
3,,940.0,Uptown,40.776602919120926,-73.96462574986631,3308,"Bright 3bd with balcony, dishwasher, and gym access"
2,2.0,830.0,Downtown,40.711999322332204,-74.00383582703894,2979,"Family-friendly 2bd with backyard, washer/dryer, and storage"
3,2.0,1051.0,Downtown,40.70651986698069,-73.99383093050348,3786,Spacious 3bd with in-unit laundry and garage parking
3,3.0,993.0,Downtown,40.71691830162106,-73.99896243833163,3509,"Family-friendly 3bd with backyard, washer/dryer, and storage"
3,3.0,1013.0,Downtown,40.71470878819632,-73.99970758203666,3634,"Cozy 3bd, no pets, hardwood floors"
1,1.0,556.0,Midtown,40.76350286025817,-73.99663689553763,2331,"Family-friendly 1bd with backyard, washer/dryer, and storage"
2,2.0,783.0,Riverside,40.8057767571445,-73.95700190193664,2972,"Bright 2bd with balcony, dishwasher, and gym access"
1,1.0,587.0,Uptown,40.79856169759434,-73.96620671422059,2316,"Family-friendly 1bd with backyard, washer/dryer, and storage"
2,1.0,734.0,Old Town,40.71901699377523,-73.94493580795488,2707,Modern 2bd near transit with central AC and secure entry
1,1.0,635.0,Riverside,40.79607822302496,-73.96422643310235,2280,"Charming 1bd with fireplace, rooftop access, and pet-friendly policy"
1,1.0,540.0,Old Town,40.72913316678431,-73.94868478478756,2023,"Family-friendly 1bd with backyard, washer/dryer, and storage"
4,3.0,1117.0,Midtown,40.744443359588224,-74.01068226129888,3844,"Charming 4bd with fireplace, rooftop access, and pet-friendly policy"
1,2.0,609.0,Riverside,40.763866300913584,-73.96808138187545,2310,Spacious 1bd with in-unit laundry and garage parking
4,3.0,1137.0,Old Town,40.758442764501716,-73.9136386457145,4171,"Bright 4bd with balcony, dishwasher, and gym access"
1,1.0,646.0,Old Town,40.718861223054525,-73.9334011604313,2129,"Bright 1bd with balcony, dishwasher, and gym access"
4,3.0,1182.0,Riverside,40.78372504587939,-73.98224531437029,4193,Spacious 4bd with in-unit laundry and garage parking
2,2.0,846.0,Uptown,40.770330328828436,-73.9739059842133,3094,Spacious 2bd with in-unit laundry and garage parking
3,2.0,1020.0,Uptown,40.78251048467746,-73.96816757635031,3287,Spacious 3bd with in-unit laundry and garage parking
2,2.0,856.0,Riverside,40.80925859667645,-73.97054257108074,2971,"Family-friendly 2bd with backyard, washer/dryer, and storage"
2,2.0,810.0,Midtown,40.758434423647955,-73.99862575008028,3210,"Bright 2bd with balcony, dishwasher, and gym access"
2,2.0,822.0,Old Town,40.71446603570892,-73.95318766815258,3007,"Family-friendly 2bd with backyard, washer/dryer, and storage"
3,3.0,1010.0,Downtown,40.72059097361354,-74.01005489417706,3339,"Charming 3bd with fireplace, rooftop access, and pet-friendly policy"
2,3.0,816.0,Downtown,40.69034655684611,-74.0067570674322,3105,Spacious 2bd with in-unit laundry and garage parking
3,2.0,974.0,Uptown,40.769714144018565,-73.95127545417232,3388,"Charming 3bd with fireplace, rooftop access, and pet-friendly policy"
4,,1157.0,Downtown,40.70585413934096,-73.99782192817017,4270,"Cozy 4bd, no pets, hardwood floors"
2,2.0,,Riverside,40.81436755632862,-73.97795914143069,2802,"Bright 2bd with balcony, dishwasher, and gym access"
2,1.0,827.0,Downtown,40.71371256541066,-73.99935838518334,3013,"Charming 2bd with fireplace, rooftop access, and pet-friendly policy"
1,1.0,626.0,Old Town,40.731986554068925,-73.93086679088827,2229,"Cozy 1bd, no pets, hardwood floors"
2,2.0,783.0,Midtown,40.742044447277294,-73.97885156536343,2928,"Charming 2bd with fireplace, rooftop access, and pet-friendly policy"
1,1.0,604.0,Riverside,40.795466029669925,-73.96230658532059,2236,Modern 1bd near transit with central AC and secure entry
1,1.0,582.0,Midtown,40.76903986614662,-73.97747429790978,2272,Spacious 1bd with in-unit laundry and garage parking
4,3.0,1209.0,Downtown,40.716984636705874,-73.99829446044579,4061,"Family-friendly 4bd with backyard, washer/dryer, and storage"
1,2.0,633.0,Downtown,40.721060932646665,-73.98805398606339,2483,Spacious 1bd with in-unit laundry and garage parking
2,2.0,,Uptown,40.784291391606445,-73.96923251607869,2908,Modern 2bd near transit with central AC and secure entry
4,3.0,1202.0,Riverside,40.81248480170771,-73.97238465131716,3937,"Bright 4bd with balcony, dishwasher, and gym access"
4,2.0,1148.0,Riverside,40.78527679032786,-73.960581237905,4254,Spacious 4bd with in-unit laundry and garage parking
1,2.0,574.0,Midtown,40.75552771578461,-73.99999032894081,2268,Modern 1bd near transit with central AC and secure entry
1,2.0,671.0,Uptown,40.790706503152556,-73.95402640381964,2415,"Bright 1bd with balcony, dishwasher, and gym access"
2,2.0,789.0,Downtown,40.69324308944453,-73.9937321000574,3084,Spacious 2bd with in-unit laundry and garage parking
3,3.0,974.0,Uptown,40.754255189811055,-73.97600343956218,3549,Modern 3bd near transit with central AC and secure entry
4,4.0,1172.0,Uptown,40.80678619094691,-73.97513988858215,4292,Spacious 4bd with in-unit laundry and garage parking
1,2.0,676.0,Midtown,40.75907926074986,-73.97634560559072,2388,Modern 1bd near transit with central AC and secure entry
1,1.0,631.0,Uptown,40.764102317831274,-73.97033486238992,2492,"Cozy 1bd, no pets, hardwood floors"
2,2.0,762.0,Riverside,40.802070556863534,-73.94415214832101,2903,"Family-friendly 2bd with backyard, washer/dryer, and storage"
4,3.0,1192.0,Downtown,40.69797111002803,-74.0105784717974,4290,"Charming 4bd with fireplace, rooftop access, and pet-friendly policy"
1,1.0,611.0,Midtown,40.74685973051012,-73.9979129416443,2405,"Charming 1bd with fireplace, rooftop access, and pet-friendly policy"
2,2.0,886.0,Downtown,40.726328832724775,-74.00568018197599,3287,"Charming 2bd with fireplace, rooftop access, and pet-friendly policy"
1,2.0,630.0,Downtown,40.706133193642884,-74.0122141508137,2514,Spacious 1bd with in-unit laundry and garage parking
1,1.0,541.0,Downtown,40.70604127507666,-74.0116856381289,2218,Modern 1bd near transit with central AC and secure entry
4,4.0,1184.0,Uptown,40.76952665586853,-73.97430475451078,4038,"Cozy 4bd, no pets, hardwood floors"
1,2.0,708.0,Downtown,40.70848951970017,-74.01509356047684,2503,Spacious 1bd with in-unit laundry and garage parking
2,1.0,873.0,Old Town,40.73246055507566,-73.93232132623858,2879,"Bright 2bd with balcony, dishwasher, and gym access"
4,3.0,1243.0,Riverside,40.794620233428496,-73.96822960980919,4077,"Bright 4bd with balcony, dishwasher, and gym access"
3,3.0,949.0,Riverside,40.82720348472281,-73.94105480089677,3168,"Cozy 3bd, no pets, hardwood floors"
1,2.0,666.0,Old Town,40.71795091771845,-73.94617337079906,2131,Spacious 1bd with in-unit laundry and garage parking
2,2.0,781.0,Downtown,40.7000871606761,-73.99331535272033,3257,"Bright 2bd with balcony, dishwasher, and gym access"
4,3.0,1179.0,Downtown,40.7080176484051,-74.00312390907685,4098,Spacious 4bd with in-unit laundry and garage parking
2,2.0,759.0,Midtown,40.78196360799937,-73.98562557753172,3180,Spacious 2bd with in-unit laundry and garage parking
3,2.0,964.0,Riverside,40.80977498466108,-73.9602549510084,3568,"Bright 3bd with balcony, dishwasher, and gym access"
3,2.0,963.0,Riverside,40.79424139177964,-73.95379005921909,3499,Spacious 3bd with in-unit laundry and garage parking
3,3.0,,Midtown,40.7478035902908,-73.96942144256268,3380,"Charming 3bd with fireplace, rooftop access, and pet-friendly policy"
1,2.0,662.0,Midtown,40.750950588417496,-73.99123561264643,2414,"Charming 1bd with fireplace, rooftop access, and pet-friendly policy"
